id,term_id,row_type,analysis_lens,stage,query_index,query_sql,query_result_json,result_row_count,interpretation,grounded_in_tar_ids,sufficiency_json,status,confidence,executed_at_utc,executed_by,superseded_by,run_id,llm_usage_json,validation_errors_json,error_message
TAR-00096,BG031,query,by_dimension,framework_floor,3,"SELECT o.order_status, COUNT(oi.order_id) AS item_count, SUM(oi.price) AS gmv_brl FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_sap__orders o ON oi.order_id = o.order_id GROUP BY o.order_status ORDER BY gmv_brl DESC",,0,Shows raw GMV and item counts for every order_status value so we can quantify what 'canceled' and other non-delivered statuses represent and confirm the filter predicate is sound.,[],,error,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,"CatalogException: Catalog Error: Table with name stg_sap__order_items does not exist!
Did you mean ""stg_sap__resb""?

LINE 1: ...(oi.order_id) AS item_count, SUM(oi.price) AS gmv_brl FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_...
                                                                      ^"
TAR-00097,BG031,query,ranking,framework_floor,4,"SELECT COALESCE(ct.product_category_name_english, 'uncategorized') AS category_english, SUM(oi.price) AS gmv_brl, COUNT(oi.order_id) AS item_count FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_sap__orders o ON oi.order_id = o.order_id JOIN main_staging.stg_sap__products p ON oi.product_id = p.product_id LEFT JOIN main_staging.stg_sap__category_translation ct ON p.product_category_name = ct.product_category_name WHERE o.order_status != 'canceled' GROUP BY 1 ORDER BY gmv_brl DESC LIMIT 20",,0,"Returns the 20 highest-GMV English categories, confirming scale of the top bucket and validating whether 'uncategorized' appears and where it ranks.",[],,error,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,"CatalogException: Catalog Error: Table with name stg_sap__order_items does not exist!
Did you mean ""stg_sap__resb""?

LINE 1: ...(oi.price) AS gmv_brl, COUNT(oi.order_id) AS item_count FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_...
                                                                        ^"
TAR-00098,BG031,query,time_trend,framework_floor,5,"SELECT DATE_TRUNC('month', o.order_purchase_timestamp) AS order_month, COUNT(oi.order_id) AS item_count, SUM(oi.price) AS gmv_brl FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_sap__orders o ON oi.order_id = o.order_id WHERE o.order_status != 'canceled' GROUP BY 1 ORDER BY 1",,0,"Shows monthly GMV trend across the full dataset; confirms which months are covered, whether there are low-volume edge months at start/end, and validates the DATE_TRUNC('month') bucketing pattern.",[],,error,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,"CatalogException: Catalog Error: Table with name stg_sap__order_items does not exist!
Did you mean ""stg_sap__resb""?

LINE 1: ...(oi.order_id) AS item_count, SUM(oi.price) AS gmv_brl FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_...
                                                                      ^"
TAR-00099,BG031,query,cumulative,framework_floor,6,"SELECT order_month, monthly_gmv, SUM(monthly_gmv) OVER (ORDER BY order_month ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS cumulative_gmv FROM ( SELECT DATE_TRUNC('month', o.order_purchase_timestamp) AS order_month, SUM(oi.price) AS monthly_gmv FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_sap__orders o ON oi.order_id = o.order_id WHERE o.order_status != 'canceled' GROUP BY 1 ) monthly ORDER BY order_month",,0,Shows each month's GMV alongside the running total; plateau or large jumps would signal data quality issues affecting the monthly grain.,[],,error,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,"CatalogException: Catalog Error: Table with name stg_sap__order_items does not exist!
Did you mean ""stg_sap__resb""?

LINE 1: ...mestamp) AS order_month, SUM(oi.price) AS monthly_gmv FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_...
                                                                      ^"
TAR-00100,BG031,query,variance,framework_floor,7,"SELECT category_english, COUNT(order_month) AS months_active, AVG(monthly_gmv) AS avg_monthly_gmv, STDDEV(monthly_gmv) AS stddev_monthly_gmv, MIN(monthly_gmv) AS min_monthly_gmv, MAX(monthly_gmv) AS max_monthly_gmv FROM ( SELECT COALESCE(ct.product_category_name_english, 'uncategorized') AS category_english, DATE_TRUNC('month', o.order_purchase_timestamp) AS order_month, SUM(oi.price) AS monthly_gmv FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_sap__orders o ON oi.order_id = o.order_id JOIN main_staging.stg_sap__products p ON oi.product_id = p.product_id LEFT JOIN main_staging.stg_sap__category_translation ct ON p.product_category_name = ct.product_category_name WHERE o.order_status != 'canceled' GROUP BY 1, 2 ) monthly_cat GROUP BY 1 ORDER BY avg_monthly_gmv DESC LIMIT 30",,0,Returns per-category monthly GMV statistics; high stddev relative to mean flags volatile categories that may need special handling in trend dashboards.,[],,error,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,"CatalogException: Catalog Error: Table with name stg_sap__order_items does not exist!
Did you mean ""stg_sap__resb""?

LINE 1: ...mestamp) AS order_month, SUM(oi.price) AS monthly_gmv FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_...
                                                                      ^"
TAR-00101,BG031,query,bucketing,framework_floor,8,"SELECT CASE WHEN total_gmv >= 500000 THEN 'high (>=500k BRL)' WHEN total_gmv >= 100000 THEN 'medium (100k-500k BRL)' WHEN total_gmv >= 10000 THEN 'low (10k-100k BRL)' ELSE 'micro (<10k BRL)' END AS gmv_tier, COUNT(*) AS category_count, SUM(total_gmv) AS tier_gmv FROM ( SELECT COALESCE(ct.product_category_name_english, 'uncategorized') AS category_english, SUM(oi.price) AS total_gmv FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_sap__orders o ON oi.order_id = o.order_id JOIN main_staging.stg_sap__products p ON oi.product_id = p.product_id LEFT JOIN main_staging.stg_sap__category_translation ct ON p.product_category_name = ct.product_category_name WHERE o.order_status != 'canceled' GROUP BY 1 ) cat_totals GROUP BY 1 ORDER BY tier_gmv DESC",,0,Shows how many categories fall into each GMV tier and what fraction of total GMV each tier represents; informs whether micro-categories warrant a separate handling note in S2T.,[],,error,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,"CatalogException: Catalog Error: Table with name stg_sap__order_items does not exist!
Did you mean ""stg_sap__resb""?

LINE 1: ...') AS category_english, SUM(oi.price) AS total_gmv FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_...
                                                                   ^"
TAR-00102,BG031,query,part_to_whole,framework_floor,9,"SELECT COALESCE(ct.product_category_name_english, 'uncategorized') AS category_english, SUM(oi.price) AS category_gmv, ROUND(SUM(oi.price) * 100.0 / SUM(SUM(oi.price)) OVER (), 4) AS pct_of_total_gmv FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_sap__orders o ON oi.order_id = o.order_id JOIN main_staging.stg_sap__products p ON oi.product_id = p.product_id LEFT JOIN main_staging.stg_sap__category_translation ct ON p.product_category_name = ct.product_category_name WHERE o.order_status != 'canceled' GROUP BY 1 ORDER BY category_gmv DESC LIMIT 50",,0,"Shows each category's share of total GMV; confirms the COALESCE fallback for uncategorized products produces a visible and correctly-sized bucket, and validates no category with unexpectedly large share signals a join error.",[],,error,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,"CatalogException: Catalog Error: Table with name stg_sap__order_items does not exist!
Did you mean ""stg_sap__resb""?

LINE 1: ....0 / SUM(SUM(oi.price)) OVER (), 4) AS pct_of_total_gmv FROM main_staging.stg_sap__order_items oi JOIN main_staging.stg_...
                                                                        ^"
TAR-00103,BG031,query,measures_overview,reflection,10,SELECT table_name FROM information_schema.tables WHERE table_schema = 'main_staging' ORDER BY table_name,"[{""table_name"": ""stg_olist__category_translation""}, {""table_name"": ""stg_olist__customers""}, {""table_name"": ""stg_olist__order_items""}, {""table_name"": ""stg_olist__orders""}, {""table_name"": ""stg_olist__products""}, {""table_name"": ""stg_sap__bkpf""}, {""table_name"": ""stg_sap__bseg""}, {""table_name"": ""stg_sap__eban""}, {""table_name"": ""stg_sap__ebkn""}, {""table_name"": ""stg_sap__ekbe""}, {""table_name"": ""stg_sap__eket""}, {""table_name"": ""stg_sap__ekkn""}, {""table_name"": ""stg_sap__ekko""}, {""table_name"": ""stg_sap__ekpo""}, {""table_name"": ""stg_sap__eqbs""}, {""table_name"": ""stg_sap__equi""}, {""table_name"": ""stg_sap__kna1""}, {""table_name"": ""stg_sap__lfa1""}, {""table_name"": ""stg_sap__lfb1""}, {""table_name"": ""stg_sap__lfm1""}, {""table_name"": ""stg_sap__makt""}, {""table_name"": ""stg_sap__mara""}, {""table_name"": ""stg_sap__marc""}, {""table_name"": ""stg_sap__mard""}, {""table_name"": ""stg_sap__marm""}, {""table_name"": ""stg_sap__mkpf""}, {""table_name"": ""stg_sap__mseg""}, {""table_name"": ""stg_sap__objk""}, {""table_name"": ""stg_sap__rbkp""}, {""table_name"": ""stg_sap__resb""}, {""table_name"": ""stg_sap__rkpf""}, {""table_name"": ""stg_sap__rseg""}, {""table_name"": ""stg_sap__ser01""}, {""table_name"": ""stg_sap__ser03""}, {""table_name"": ""stg_sap__seri""}, {""table_name"": ""stg_sap__t001""}, {""table_name"": ""stg_sap__t001l""}, {""table_name"": ""stg_sap__t001w""}, {""table_name"": ""stg_sap__t023""}, {""table_name"": ""stg_sap__t024""}, {""table_name"": ""stg_sap__t024e""}, {""table_name"": ""stg_sap__t156""}, {""table_name"": ""stg_sap__t156t""}, {""table_name"": ""stg_sap__vbak""}, {""table_name"": ""stg_sap__vbap""}, {""table_name"": ""stg_sap__vbrk""}, {""table_name"": ""stg_sap__vbrp""}, {""table_name"": ""stg_sap__zmm_approval_log""}, {""table_name"": ""stg_sap__zmm_material_business""}, {""table_name"": ""stg_sap__zmm_vendor_business""}]",50,Lists all tables in the main_staging schema so we can identify the correct prefix/naming convention for the ecommerce scope tables and rewrite all subsequent queries accordingly.,[],,success,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,
TAR-00104,BG031,query,measures_overview,sufficiency_loop,11,"SELECT COUNT(oi.order_id) AS total_item_rows, COUNT(DISTINCT oi.order_id) AS distinct_orders, COUNT(DISTINCT p.product_category_name) AS distinct_pt_categories, SUM(oi.price) AS total_gmv_brl, AVG(oi.price) AS avg_item_price_brl, MIN(oi.price) AS min_item_price_brl, MAX(oi.price) AS max_item_price_brl FROM main_staging.stg_olist__order_items oi JOIN main_staging.stg_olist__orders o ON oi.order_id = o.order_id JOIN main_staging.stg_olist__products p ON oi.product_id = p.product_id WHERE o.order_status != 'canceled'","[{""total_item_rows"": 112108, ""distinct_orders"": 98205, ""distinct_pt_categories"": 73, ""total_gmv_brl"": ""13496408.430"", ""avg_item_price_brl"": 120.3875586934028, ""min_item_price_brl"": ""0.850"", ""max_item_price_brl"": ""6735.000""}]",1,"Single aggregate row: total GMV (sum of price), item count, distinct order count, distinct Portuguese category count, and price min/max/avg for the non-canceled universe.",[],,success,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,
TAR-00105,BG031,query,by_dimension,sufficiency_loop,12,"SELECT COALESCE(ct.product_category_name_english, 'uncategorized') AS category_english, COUNT(oi.order_id) AS item_count, SUM(oi.price) AS gmv_brl, ROUND(SUM(oi.price) * 100.0 / SUM(SUM(oi.price)) OVER (), 4) AS pct_of_total_gmv FROM main_staging.stg_olist__order_items oi JOIN main_staging.stg_olist__orders o ON oi.order_id = o.order_id JOIN main_staging.stg_olist__products p ON oi.product_id = p.product_id LEFT JOIN main_staging.stg_olist__category_translation ct ON p.product_category_name = ct.product_category_name WHERE o.order_status != 'canceled' GROUP BY 1 ORDER BY gmv_brl DESC LIMIT 50","[{""category_english"": ""health_beauty"", ""item_count"": 9634, ""gmv_brl"": ""1255695.130"", ""pct_of_total_gmv"": 9.3039}, {""category_english"": ""watches_gifts"", ""item_count"": 5970, ""gmv_brl"": ""1198185.210"", ""pct_of_total_gmv"": 8.8778}, {""category_english"": ""bed_bath_table"", ""item_count"": 11097, ""gmv_brl"": ""1035964.060"", ""pct_of_total_gmv"": 7.6758}, {""category_english"": ""sports_leisure"", ""item_count"": 8590, ""gmv_brl"": ""979740.920"", ""pct_of_total_gmv"": 7.2593}, {""category_english"": ""computers_accessories"", ""item_count"": 7781, ""gmv_brl"": ""904322.020"", ""pct_of_total_gmv"": 6.7005}, {""category_english"": ""furniture_decor"", ""item_count"": 8298, ""gmv_brl"": ""727465.050"", ""pct_of_total_gmv"": 5.3901}, {""category_english"": ""housewares"", ""item_count"": 6915, ""gmv_brl"": ""626825.800"", ""pct_of_total_gmv"": 4.6444}, {""category_english"": ""cool_stuff"", ""item_count"": 3780, ""gmv_brl"": ""620835.390"", ""pct_of_total_gmv"": 4.6}, {""category_english"": ""auto"", ""item_count"": 4205, ""gmv_brl"": ""586620.730"", ""pct_of_total_gmv"": 4.3465}, {""category_english"": ""garden_tools"", ""item_count"": 4328, ""gmv_brl"": ""481009.940"", ""pct_of_total_gmv"": 3.564}, {""category_english"": ""toys"", ""item_count"": 4083, ""gmv_brl"": ""479808.540"", ""pct_of_total_gmv"": 3.5551}, {""category_english"": ""baby"", ""item_count"": 3045, ""gmv_brl"": ""410471.190"", ""pct_of_total_gmv"": 3.0413}, {""category_english"": ""perfumery"", ""item_count"": 3404, ""gmv_brl"": ""397149.110"", ""pct_of_total_gmv"": 2.9426}, {""category_english"": ""telephony"", ""item_count"": 4527, ""gmv_brl"": ""322342.640"", ""pct_of_total_gmv"": 2.3884}, {""category_english"": ""office_furniture"", ""item_count"": 1690, ""gmv_brl"": ""273580.700"", ""pct_of_total_gmv"": 2.0271}, {""category_english"": ""stationery"", ""item_count"": 2505, ""gmv_brl"": ""229593.840"", ""pct_of_total_gmv"": 1.7011}, {""category_english"": ""computers"", ""item_count"": 203, ""gmv_brl"": ""222963.130"", ""pct_of_total_gmv"": 1.652}, {""category_english"": ""pet_shop"", ""item_count"": 1942, ""gmv_brl"": ""213766.630"", ""pct_of_total_gmv"": 1.5839}, {""category_english"": ""small_appliances"", ""item_count"": 671, ""gmv_brl"": ""187907.260"", ""pct_of_total_gmv"": 1.3923}, {""category_english"": ""musical_instruments"", ""item_count"": 669, ""gmv_brl"": ""187788.440"", ""pct_of_total_gmv"": 1.3914}, {""category_english"": ""uncategorized"", ""item_count"": 1589, ""gmv_brl"": ""178572.550"", ""pct_of_total_gmv"": 1.3231}, {""category_english"": ""electronics"", ""item_count"": 2756, ""gmv_brl"": ""158278.540"", ""pct_of_total_gmv"": 1.1727}, {""category_english"": ""consoles_games"", ""item_count"": 1127, ""gmv_brl"": ""154927.270"", ""pct_of_total_gmv"": 1.1479}, {""category_english"": ""fashion_bags_accessories"", ""item_count"": 2025, ""gmv_brl"": ""151622.750"", ""pct_of_total_gmv"": 1.1234}, {""category_english"": ""construction_tools_construction"", ""item_count"": 927, ""gmv_brl"": ""144550.190"", ""pct_of_total_gmv"": 1.071}, {""category_english"": ""luggage_accessories"", ""item_count"": 1088, ""gmv_brl"": ""140111.380"", ""pct_of_total_gmv"": 1.0381}, {""category_english"": ""home_appliances_2"", ""item_count"": 235, ""gmv_brl"": ""110649.740"", ""pct_of_total_gmv"": 0.8198}, {""category_english"": ""home_construction"", ""item_count"": 603, ""gmv_brl"": ""83010.120"", ""pct_of_total_gmv"": 0.6151}, {""category_english"": ""home_appliances"", ""item_count"": 769, ""gmv_brl"": ""80001.240"", ""pct_of_total_gmv"": 0.5928}, {""category_english"": ""agro_industry_and_commerce"", ""item_count"": 212, ""gmv_brl"": ""72530.470"", ""pct_of_total_gmv"": 0.5374}, {""category_english"": ""furniture_living_room"", ""item_count"": 501, ""gmv_brl"": ""68638.560"", ""pct_of_total_gmv"": 0.5086}, {""category_english"": ""home_confort"", ""item_count"": 434, ""gmv_brl"": ""58572.040"", ""pct_of_total_gmv"": 0.434}, {""category_english"": ""fixed_telephony"", ""item_count"": 261, ""gmv_brl"": ""57824.210"", ""pct_of_total_gmv"": 0.4284}, {""category_english"": ""air_conditioning"", ""item_count"": 295, ""gmv_brl"": ""54723.160"", ""pct_of_total_gmv"": 0.4055}, {""category_english"": ""audio"", ""item_count"": 363, ""gmv_brl"": ""50668.600"", ""pct_of_total_gmv"": 0.3754}, {""category_english"": ""small_appliances_home_oven_and_coffee"", ""item_count"": 76, ""gmv_brl"": ""47445.710"", ""pct_of_total_gmv"": 0.3515}, {""category_english"": ""kitchen_dining_laundry_garden_furniture"", ""item_count"": 279, ""gmv_brl"": ""46070.370"", ""pct_of_total_gmv"": 0.3414}, {""category_english"": ""books_general_interest"", ""item_count"": 546, ""gmv_brl"": ""45622.290"", ""pct_of_total_gmv"": 0.338}, {""category_english"": ""construction_tools_lights"", ""item_count"": 302, ""gmv_brl"": ""40002.000"", ""pct_of_total_gmv"": 0.2964}, {""category_english"": ""industry_commerce_and_business"", ""item_count"": 268, ""gmv_brl"": ""39669.610"", ""pct_of_total_gmv"": 0.2939}, {""category_english"": ""construction_tools_safety"", ""item_count"": 189, ""gmv_brl"": ""39589.020"", ""pct_of_total_gmv"": 0.2933}, {""category_english"": ""food"", ""item_count"": 509, ""gmv_brl"": ""29243.510"", ""pct_of_total_gmv"": 0.2167}, {""category_english"": ""market_place"", ""item_count"": 310, ""gmv_brl"": ""28288.470"", ""pct_of_total_gmv"": 0.2096}, {""category_english"": ""costruction_tools_garden"", ""item_count"": 234, ""gmv_brl"": ""25552.180"", ""pct_of_total_gmv"": 0.1893}, {""category_english"": ""art"", ""item_count"": 208, ""gmv_brl"": ""24167.640"", ""pct_of_total_gmv"": 0.1791}, {""category_english"": ""fashion_shoes"", ""item_count"": 260, ""gmv_brl"": ""23352.880"", ""pct_of_total_gmv"": 0.173}, {""category_english"": ""drinks"", ""item_count"": 378, ""gmv_brl"": ""22378.710"", ""pct_of_total_gmv"": 0.1658}, {""category_english"": ""signaling_and_security"", ""item_count"": 199, ""gmv_brl"": ""21509.230"", ""pct_of_total_gmv"": 0.1594}, {""category_english"": ""furniture_bedroom"", ""item_count"": 109, ""gmv_brl"": ""20028.780"", ""pct_of_total_gmv"": 0.1484}, {""category_english"": ""books_technical"", ""item_count"": 267, ""gmv_brl"": ""19096.060"", ""pct_of_total_gmv"": 0.1415}]",50,"Shows GMV, item count, and percentage share per English category; validates COALESCE fallback for null categories; confirms join direction (products → category_translation) produces no fanout.",[],,success,,2026-07-06T09:35:00,analyst,,TARRUN-20260706093500-BG031,{},,
