id,analysis_type,executed_at_utc,result_json,promoted,promoted_at_utc,promoted_to_target_id,run_id,query_sql,row_count,error_message,status,superseded_by,executed_by,schema_version,source_tables,domain_name,last_source_ingestion_at
DAR-00542,join_cardinality,2026-04-28T21:56:47.870531,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""ekpo"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":2066350.0,""max_fanout"":14378606,""stddev_fanout"":4240023.74,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->ekpo->seri on MATNR fans out avg 2066350.0x (max 14378606). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through ekpo,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00543,join_cardinality,2026-04-28T21:56:49.121002,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""ekpo"",""key_columns_t1"":[""EBELP""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":2,""sample_saturated"":true,""matched_keys"":1,""matched_keys_ratio"":0.5,""avg_fanout"":10331750.0,""max_fanout"":20663500,""stddev_fanout"":10331750.0,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->ekpo->seri on EBELP fans out avg 10331750.0x (max 20663500). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""EBELP""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via EBELP through ekpo,2,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00544,join_cardinality,2026-04-28T21:56:49.609135,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""ekpo"",""key_columns_t1"":[""EBELN""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":500,""matched_keys_ratio"":1.0,""avg_fanout"":9535.54,""max_fanout"":22537,""stddev_fanout"":8878.64,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->ekpo->seri on EBELN fans out avg 9535.5x (max 22537). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""EBELN""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via EBELN through ekpo,500,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00545,join_cardinality,2026-04-28T21:57:24.557187,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""equi"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":62347034.8,""max_fanout"":507916369,""stddev_fanout"":149978555.14,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->equi->seri on MATNR fans out avg 62347034.8x (max 507916369). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through equi,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00546,join_cardinality,2026-04-28T21:57:24.680314,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""equi"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""EQUNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":4500.0,""max_fanout"":22537,""stddev_fanout"":6488.22,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->equi->seri on MATNR fans out avg 4500.0x (max 22537). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""EQUNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through equi,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00547,join_cardinality,2026-04-28T21:57:24.773491,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""lqua"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->lqua->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through lqua,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00548,join_cardinality,2026-04-28T21:57:24.871351,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""ltap"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->ltap->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through ltap,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00549,join_cardinality,2026-04-28T21:57:24.974950,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""makt"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":9000.0,""max_fanout"":45074,""stddev_fanout"":12976.45,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->makt->seri on MATNR fans out avg 9000.0x (max 45074). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through makt,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00550,join_cardinality,2026-04-28T21:57:25.087047,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mara"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":4500.0,""max_fanout"":22537,""stddev_fanout"":6488.22,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->mara->seri on MATNR fans out avg 4500.0x (max 22537). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through mara,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00551,join_cardinality,2026-04-28T21:57:25.194272,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""marc"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":18000.0,""max_fanout"":90148,""stddev_fanout"":25952.89,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->marc->seri on MATNR fans out avg 18000.0x (max 90148). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through marc,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00552,join_cardinality,2026-04-28T21:57:25.313015,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mard"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":27595.3,""max_fanout"":135222,""stddev_fanout"":38911.08,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->mard->seri on MATNR fans out avg 27595.3x (max 135222). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through mard,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00553,join_cardinality,2026-04-28T21:57:25.429024,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""marm"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":4500.0,""max_fanout"":22537,""stddev_fanout"":6488.22,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->marm->seri on MATNR fans out avg 4500.0x (max 22537). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through marm,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00554,join_cardinality,2026-04-28T21:57:25.530671,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mchb"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->mchb->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through mchb,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00555,join_cardinality,2026-04-28T21:57:25.667796,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mkpf"",""key_columns_t1"":[""MBLNR""],""key_columns_t2"":[""MBLNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":35,""matched_keys_ratio"":0.07,""avg_fanout"":1.4,""max_fanout"":37,""stddev_fanout"":5.85,""fanout_class"":""no_signal"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->mkpf->seri on MBLNR matched 35/500 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MBLNR""],""bridge_keys_right"":[""MBLNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MBLNR through mkpf,500,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00556,join_cardinality,2026-04-28T21:57:25.769788,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mska"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->mska->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through mska,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00557,join_cardinality,2026-04-28T21:57:25.863050,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mvke"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->mvke->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through mvke,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00558,join_cardinality,2026-04-28T21:57:26.240634,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""objk"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""OBKNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->objk->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""OBKNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through objk,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
DAR-00559,join_cardinality,2026-04-28T21:58:05.087356,"{""t1"":""mseg"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""objk"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":62347034.8,""max_fanout"":507916369,""stddev_fanout"":149978555.14,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""mseg"":31965,""seri"":45000},""rationale"":""Bridge mseg->objk->seri on MATNR fans out avg 62347034.8x (max 507916369). Cartesian risk; not a viable bridge."",""schema_version"":""2f56bbc8af3c"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260428T215542Z,-- join_cardinality bridge on mseg/seri via MATNR through objk,10,,success,,run_join_cardinality_analysis.py,2f56bbc8af3c,"mseg,seri",cardinality,
